"","bin1","bin2","time","date","dateLocal","monthLocal","dayLocal","year","DEW","TAIR","RELH","PRES","station","model","TEWL","EWL.bin1","EWL.bin2","EWL.time","EWL.date","EWL.dateLocal","EWL.monthLocal","EWL.dayLocal","EWL.year","EWL.DEW","EWL.TAIR","EWL.RELH","EWL.PRES","EWL.station","EWL.model","EWL.TEWL"
"2225", 640, 645,2020-07-14 17:20:00,2020-07-14,2020-07-14,"07","14","2020",26.8,44.0,14,936.38,"HOLL","hb",32.58401679,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985,0.44203985
"2226", 645, 650,2020-07-14 17:25:00,2020-07-14,2020-07-14,"07","14","2020",26.5,43.7,14,936.36,"HOLL","hb",33.01066277,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598,0.42664598
"2227", 650, 655,2020-07-14 17:30:00,2020-07-14,2020-07-14,"07","14","2020",26.6,43.8,14,936.37,"HOLL","hb",33.44237953,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676,0.43171676
"2228", 655, 660,2020-07-14 17:35:00,2020-07-14,2020-07-14,"07","14","2020",26.4,43.6,14,936.28,"HOLL","hb",33.86401429,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475
"2229", 660, 665,2020-07-14 17:40:00,2020-07-14,2020-07-14,"07","14","2020",26.2,43.4,14,936.22,"HOLL","hb",34.27580248,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820
"2230", 665, 670,2020-07-14 17:45:00,2020-07-14,2020-07-14,"07","14","2020",26.1,43.3,14,936.19,"HOLL","hb",34.68275397,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149
"2231", 670, 675,2020-07-14 17:50:00,2020-07-14,2020-07-14,"07","14","2020",26.1,43.3,14,936.12,"HOLL","hb",35.08970546,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149,0.40695149
"2232", 675, 680,2020-07-14 17:55:00,2020-07-14,2020-07-14,"07","14","2020",26.3,43.5,14,936.06,"HOLL","hb",35.50638785,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239
"2233", 680, 685,2020-07-14 18:00:00,2020-07-14,2020-07-14,"07","14","2020",26.4,43.6,14,936.04,"HOLL","hb",35.92802260,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475,0.42163475
"2234", 685, 690,2020-07-14 18:05:00,2020-07-14,2020-07-14,"07","14","2020",26.3,43.5,14,935.95,"HOLL","hb",36.34470499,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239
"2235", 690, 695,2020-07-14 18:10:00,2020-07-14,2020-07-14,"07","14","2020",26.3,43.5,14,935.89,"HOLL","hb",36.76138738,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239
"2236", 695, 700,2020-07-14 18:15:00,2020-07-14,2020-07-14,"07","14","2020",26.2,43.4,14,935.80,"HOLL","hb",37.17317558,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820
"2237", 700, 705,2020-07-14 18:20:00,2020-07-14,2020-07-14,"07","14","2020",26.1,43.5,13,935.72,"HOLL","hb",37.58985797,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239
"2238", 705, 710,2020-07-14 18:25:00,2020-07-14,2020-07-14,"07","14","2020",26.0,43.4,13,935.66,"HOLL","hb",38.00164617,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820,0.41178820
"2239", 710, 715,2020-07-14 18:30:00,2020-07-14,2020-07-14,"07","14","2020",26.1,43.5,13,935.61,"HOLL","hb",38.41832856,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239,0.41668239
"2240", 715, 720,2020-07-14 18:35:00,2020-07-14,2020-07-14,"07","14","2020",26.0,43.2,14,935.60,"HOLL","hb",38.82050014,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159
"2241", 720, 725,2020-07-14 18:40:00,2020-07-14,2020-07-14,"07","14","2020",25.8,43.2,13,935.57,"HOLL","hb",39.22267173,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159,0.40217159
"2242", 725, 730,2020-07-14 18:45:00,2020-07-14,2020-07-14,"07","14","2020",25.7,43.1,13,935.53,"HOLL","hb",39.62011956,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783
"2243", 730, 735,2020-07-14 18:50:00,2020-07-14,2020-07-14,"07","14","2020",25.6,43.0,13,935.51,"HOLL","hb",40.01289912,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956
"2244", 735, 740,2020-07-14 18:55:00,2020-07-14,2020-07-14,"07","14","2020",25.7,43.1,13,935.50,"HOLL","hb",40.41034695,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783
"2245", 740, 745,2020-07-14 19:00:00,2020-07-14,2020-07-14,"07","14","2020",25.7,43.1,13,935.45,"HOLL","hb",40.80779478,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783
"2246", 745, 750,2020-07-14 19:05:00,2020-07-14,2020-07-14,"07","14","2020",25.6,43.0,13,935.43,"HOLL","hb",41.20057433,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956,0.39277956
"2247", 750, 755,2020-07-14 19:10:00,2020-07-14,2020-07-14,"07","14","2020",25.7,43.1,13,935.42,"HOLL","hb",41.59802216,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783,0.39744783
"2248", 755, 760,2020-07-14 19:15:00,2020-07-14,2020-07-14,"07","14","2020",25.4,42.6,14,935.48,"HOLL","hb",41.97267054,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838,0.37464838
"2249", 760, 765,2020-07-14 19:20:00,2020-07-14,2020-07-14,"07","14","2020",24.9,41.3,18,935.52,"HOLL","hb",42.29397559,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505,0.32130505
"2250", 765, 770,2020-07-14 19:25:00,2020-07-14,2020-07-14,"07","14","2020",24.6,40.8,19,935.50,"HOLL","hb",42.59684909,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350,0.30287350
"2251", 770, 775,2020-07-14 19:30:00,2020-07-14,2020-07-14,"07","14","2020",24.3,40.5,19,935.53,"HOLL","hb",42.88917514,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605,0.29232605
"2252", 775, 780,2020-07-14 19:35:00,2020-07-14,2020-07-14,"07","14","2020",24.4,40.4,20,935.63,"HOLL","hb",43.17806763,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249,0.28889249
"2253", 780, 785,2020-07-14 19:40:00,2020-07-14,2020-07-14,"07","14","2020",24.0,40.2,19,935.65,"HOLL","hb",43.46021354,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590,0.28214590
"2254", 785, 790,2020-07-14 19:45:00,2020-07-14,2020-07-14,"07","14","2020",24.0,40.0,20,935.70,"HOLL","hb",43.73577041,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687,0.27555687
"2255", 790, 795,2020-07-14 19:50:00,2020-07-14,2020-07-14,"07","14","2020",23.7,39.7,20,935.73,"HOLL","hb",44.00173111,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071,0.26596071
"2256", 795, 800,2020-07-14 19:55:00,2020-07-14,2020-07-14,"07","14","2020",23.6,39.4,21,935.73,"HOLL","hb",44.25842984,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873,0.25669873
"2257", 800, 805,2020-07-14 20:00:00,2020-07-14,2020-07-14,"07","14","2020",23.4,39.2,21,935.81,"HOLL","hb",44.50913381,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397,0.25070397
"2258", 805, 810,2020-07-14 20:05:00,2020-07-14,2020-07-14,"07","14","2020",23.0,38.8,21,935.88,"HOLL","hb",44.74826498,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117,0.23913117
"2259", 810, 815,2020-07-14 20:10:00,2020-07-14,2020-07-14,"07","14","2020",22.7,38.5,21,935.87,"HOLL","hb",44.97906849,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352,0.23080352
"2260", 815, 820,2020-07-14 20:15:00,2020-07-14,2020-07-14,"07","14","2020",22.7,38.3,22,935.84,"HOLL","hb",45.20448199,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350,0.22541350
"2261", 820, 825,2020-07-14 20:20:00,2020-07-14,2020-07-14,"07","14","2020",22.4,38.2,21,935.82,"HOLL","hb",45.42724787,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587
"2262", 825, 830,2020-07-14 20:25:00,2020-07-14,2020-07-14,"07","14","2020",22.4,38.2,21,935.80,"HOLL","hb",45.65001374,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587,0.22276587
"2263", 830, 835,2020-07-14 20:30:00,2020-07-14,2020-07-14,"07","14","2020",22.3,37.9,22,935.77,"HOLL","hb",45.86502188,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814,0.21500814
"2264", 835, 840,2020-07-14 20:35:00,2020-07-14,2020-07-14,"07","14","2020",22.1,37.7,22,935.74,"HOLL","hb",46.07500887,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699,0.20998699
"2265", 840, 845,2020-07-14 20:40:00,2020-07-14,2020-07-14,"07","14","2020",21.9,37.5,22,935.74,"HOLL","hb",46.28009197,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310,0.20508310
"2266", 845, 850,2020-07-14 20:45:00,2020-07-14,2020-07-14,"07","14","2020",21.7,37.1,23,935.76,"HOLL","hb",46.47570819,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622,0.19561622
"2267", 850, 855,2020-07-14 20:50:00,2020-07-14,2020-07-14,"07","14","2020",21.4,36.8,23,935.66,"HOLL","hb",46.66451215,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396,0.18880396
"2268", 855, 860,2020-07-14 20:55:00,2020-07-14,2020-07-14,"07","14","2020",21.3,36.7,23,935.50,"HOLL","hb",46.85109849,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634,0.18658634
"2269", 860, 865,2020-07-14 21:00:00,2020-07-14,2020-07-14,"07","14","2020",21.3,36.5,24,935.30,"HOLL","hb",47.03332743,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893,0.18222893
"2270", 865, 870,2020-07-14 21:05:00,2020-07-14,2020-07-14,"07","14","2020",21.1,36.3,24,935.29,"HOLL","hb",47.21130072,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329
"2271", 870, 875,2020-07-14 21:10:00,2020-07-14,2020-07-14,"07","14","2020",21.1,36.3,24,935.44,"HOLL","hb",47.38927401,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329,0.17797329
"2272", 875, 880,2020-07-14 21:15:00,2020-07-14,2020-07-14,"07","14","2020",21.0,36.2,24,935.79,"HOLL","hb",47.56515689,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288,0.17588288
"2273", 880, 885,2020-07-14 21:20:00,2020-07-14,2020-07-14,"07","14","2020",20.9,36.1,24,936.12,"HOLL","hb",47.73897391,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703
"2274", 885, 890,2020-07-14 21:25:00,2020-07-14,2020-07-14,"07","14","2020",20.9,36.1,24,936.17,"HOLL","hb",47.91279094,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703
"2275", 890, 895,2020-07-14 21:30:00,2020-07-14,2020-07-14,"07","14","2020",20.7,36.1,23,936.27,"HOLL","hb",48.08660797,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703,0.17381703
"2276", 895, 900,2020-07-14 21:35:00,2020-07-14,2020-07-14,"07","14","2020",20.6,35.8,24,936.38,"HOLL","hb",48.25437189,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392,0.16776392
"2277", 900, 905,2020-07-14 21:40:00,2020-07-14,2020-07-14,"07","14","2020",20.6,35.6,25,936.40,"HOLL","hb",48.41821796,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608,0.16384608
"2278", 905, 910,2020-07-14 21:45:00,2020-07-14,2020-07-14,"07","14","2020",20.4,35.2,26,936.56,"HOLL","hb",48.57450071,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274,0.15628274
"2279", 910, 915,2020-07-14 21:50:00,2020-07-14,2020-07-14,"07","14","2020",20.4,34.8,28,936.66,"HOLL","hb",48.72356925,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854,0.14906854
"2280", 915, 920,2020-07-14 21:55:00,2020-07-14,2020-07-14,"07","14","2020",20.5,34.5,30,936.75,"HOLL","hb",48.86744654,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729,0.14387729
"2281", 920, 925,2020-07-14 22:00:00,2020-07-14,2020-07-14,"07","14","2020",20.5,34.3,31,936.79,"HOLL","hb",49.00796382,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728,0.14051728
"2282", 925, 930,2020-07-14 22:05:00,2020-07-14,2020-07-14,"07","14","2020",20.5,34.1,32,936.87,"HOLL","hb",49.14519956,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574,0.13723574
"2283", 930, 935,2020-07-14 22:10:00,2020-07-14,2020-07-14,"07","14","2020",20.6,33.8,34,936.98,"HOLL","hb",49.27765612,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656,0.13245656
"2284", 935, 940,2020-07-14 22:15:00,2020-07-14,2020-07-14,"07","14","2020",20.9,33.7,36,937.09,"HOLL","hb",49.40855689,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077,0.13090077
"2285", 940, 945,2020-07-14 22:20:00,2020-07-14,2020-07-14,"07","14","2020",20.7,33.5,36,937.17,"HOLL","hb",49.53640070,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381,0.12784381
"2286", 945, 950,2020-07-14 22:25:00,2020-07-14,2020-07-14,"07","14","2020",20.8,33.4,37,937.19,"HOLL","hb",49.66274291,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220,0.12634220
"2287", 950, 955,2020-07-14 22:30:00,2020-07-14,2020-07-14,"07","14","2020",20.7,33.3,37,937.31,"HOLL","hb",49.78760114,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824,0.12485824
"2288", 955, 960,2020-07-14 22:35:00,2020-07-14,2020-07-14,"07","14","2020",20.6,33.2,37,937.26,"HOLL","hb",49.91099284,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170,0.12339170
"2289", 960, 965,2020-07-14 22:40:00,2020-07-14,2020-07-14,"07","14","2020",20.5,33.1,37,937.31,"HOLL","hb",50.03293522,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239,0.12194239
"2290", 965, 970,2020-07-14 22:45:00,2020-07-14,2020-07-14,"07","14","2020",20.6,33.0,38,937.55,"HOLL","hb",50.15344532,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010,0.12051010
"2291", 970, 975,2020-07-14 22:50:00,2020-07-14,2020-07-14,"07","14","2020",20.5,32.9,38,937.60,"HOLL","hb",50.27253995,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463
"2292", 975, 980,2020-07-14 22:55:00,2020-07-14,2020-07-14,"07","14","2020",20.4,32.8,38,937.54,"HOLL","hb",50.39023574,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579,0.11769579
"2293", 980, 985,2020-07-14 23:00:00,2020-07-14,2020-07-14,"07","14","2020",20.2,32.6,38,937.68,"HOLL","hb",50.50518294,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720
"2294", 985, 990,2020-07-14 23:05:00,2020-07-14,2020-07-14,"07","14","2020",20.1,32.5,38,937.67,"HOLL","hb",50.61878002,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708
"2295", 990, 995,2020-07-14 23:10:00,2020-07-14,2020-07-14,"07","14","2020",19.9,32.3,38,937.57,"HOLL","hb",50.72972423,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421
"2296", 995,1000,2020-07-14 23:15:00,2020-07-14,2020-07-14,"07","14","2020",19.9,32.1,39,937.83,"HOLL","hb",50.83807753,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330
"2297",1000,1005,2020-07-14 23:20:00,2020-07-14,2020-07-14,"07","14","2020",19.7,31.9,39,938.62,"HOLL","hb",50.94390042,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289
"2298",1005,1010,2020-07-14 23:25:00,2020-07-14,2020-07-14,"07","14","2020",19.8,31.8,40,938.82,"HOLL","hb",51.04848036,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994,0.10457994
"2299",1010,1015,2020-07-14 23:30:00,2020-07-14,2020-07-14,"07","14","2020",19.9,32.1,39,938.78,"HOLL","hb",51.15683366,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330,0.10835330
"2300",1015,1020,2020-07-14 23:35:00,2020-07-14,2020-07-14,"07","14","2020",20.0,32.0,40,938.63,"HOLL","hb",51.26391428,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062,0.10708062
"2301",1020,1025,2020-07-14 23:40:00,2020-07-14,2020-07-14,"07","14","2020",20.0,32.6,37,938.57,"HOLL","hb",51.37886149,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720,0.11494720
"2302",1025,1030,2020-07-14 23:45:00,2020-07-14,2020-07-14,"07","14","2020",20.1,32.7,37,938.82,"HOLL","hb",51.49517486,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338,0.11631338
"2303",1030,1035,2020-07-14 23:50:00,2020-07-14,2020-07-14,"07","14","2020",19.7,32.9,34,938.32,"HOLL","hb",51.61426949,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463
"2304",1035,1040,2020-07-14 23:55:00,2020-07-14,2020-07-14,"07","14","2020",19.7,32.9,34,938.60,"HOLL","hb",51.73336412,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463,0.11909463
"2305",1040,1045,2020-07-15 00:00:00,2020-07-15,2020-07-15,"07","15","2020",19.5,32.5,35,938.92,"HOLL","post_hb",51.84696120,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708,0.11359708
"2306",1045,1050,2020-07-15 00:05:00,2020-07-15,2020-07-15,"07","15","2020",19.5,32.3,36,939.01,"HOLL","post_hb",51.95790541,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421,0.11094421
"2307",1050,1055,2020-07-15 00:10:00,2020-07-15,2020-07-15,"07","15","2020",19.7,31.9,39,939.07,"HOLL","post_hb",52.06372830,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289,0.10582289
"2308",1055,1060,2020-07-15 00:15:00,2020-07-15,2020-07-15,"07","15","2020",19.6,31.4,41,938.83,"HOLL","post_hb",52.16348071,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240,0.09975240
